-310.8408136575517,24.903088346290104,4.2574243679146555,5.686006055067499,3.24854737178273,4.136207638661135,2.3133333473780304,2.654349513511787,2.304564848351713,2.3231729695323717,2.2942969819617822,2.499727997623999,2.3154405863641827
-310.077087866364,25.056463167357457,4.465465580221069,5.810392455390298,3.2586436476198615,4.157446893648447,2.367064752779035,2.6947817234957014,2.3602769027395727,2.359762636170278,2.243152016396433,2.431164822539952,2.28327797467221
-306.388909885126,24.642338669541328,3.9386321318445843,5.457192906235049,3.148523008483106,4.033148244934682,2.1839932056452653,2.548796320680775,2.188929137782019,2.228258174180456,2.292524793081424,2.518743114385656,2.301902680107961
-308.8659361576975,24.934184801006054,4.353636371457744,5.749676735901538,3.250032114037127,4.152483557198948,2.349686364789869,2.6781940849613863,2.3440944462644566,2.3623529811650834,2.2881314079488435,2.493739145467727,2.3355835920300465
-308.956202158225,24.87293401646656,4.268718114258882,5.703986275195499,3.2583660475340754,4.156820790868872,2.339161628446425,2.6739811278754035,2.3326852193266054,2.3586760204551993,2.324053072270839,2.5376681301504234,2.3633110552739645
-304.03691511950365,24.71504670421542,4.092165600311014,5.570503776960268,3.1860925375951186,4.093464538653438,2.2747679354962735,2.6274005228804995,2.2869326971529733,2.322232300617094,2.324011980096423,2.5443709692226526,2.3561907704650045
-321.87302085926143,25.511427449385714,4.914355620639736,6.162315738549346,3.4853941403887596,4.33619241176654,2.520399245484754,2.8005157166940973,2.4460590239343682,2.419357366046359,2.241568536597533,2.412852809254954,2.2817517651860637
-300.731140431347,24.05380405919796,3.3984856155037626,5.089430347831082,2.9672877941427394,3.900800927595345,2.049793784435945,2.44698588980126,2.106785254948729,2.2039228444222676,2.3880270092033156,2.662374532269451,2.4170803867397086
-310.077087866364,25.056463167357457,4.465465580221069,5.810392455390298,3.2586436476198615,4.157446893648447,2.367064752779035,2.6947817234957014,2.3602769027395727,2.359762636170278,2.243152016396433,2.431164822539952,2.28327797467221
-306.388909885126,24.642338669541328,3.9386321318445843,5.457192906235049,3.148523008483106,4.033148244934682,2.1839932056452653,2.548796320680775,2.188929137782019,2.228258174180456,2.292524793081424,2.518743114385656,2.301902680107961
-308.8659361576975,24.934184801006054,4.353636371457744,5.749676735901538,3.250032114037127,4.152483557198948,2.349686364789869,2.6781940849613863,2.3440944462644566,2.3623529811650834,2.2881314079488435,2.493739145467727,2.3355835920300465
-308.956202158225,24.87293401646656,4.268718114258882,5.703986275195499,3.2583660475340754,4.156820790868872,2.339161628446425,2.6739811278754035,2.3326852193266054,2.3586760204551993,2.324053072270839,2.5376681301504234,2.3633110552739645
-303.280916438735,24.72729303687896,4.154328134639064,5.605761577371395,3.1723668917152468,4.092563826288531,2.2913678111537914,2.6354812848515374,2.3071395808892685,2.3402042946604547,2.3036955787006392,2.522179205896551,2.3541697647459285
-304.03691511950365,24.71504670421542,4.092165600311014,5.570503776960268,3.1860925375951186,4.093464538653438,2.2747679354962735,2.6274005228804995,2.2869326971529733,2.322232300617094,2.324011980096423,2.5443709692226526,2.3561907704650045
-321.87302085926143,25.511427449385714,4.914355620639736,6.162315738549346,3.4853941403887596,4.33619241176654,2.520399245484754,2.8005157166940973,2.4460590239343682,2.419357366046359,2.241568536597533,2.412852809254954,2.2817517651860637
-266.62978522661507,23.294000494518286,2.716849253733743,4.628041495678078,2.76143390023396,3.8028951248706035,1.9976867011202064,2.474543031294453,2.1773485899667038,2.3309504172645856,2.6322999485497163,2.948837187635921,2.6746374445547114
-286.15802219636015,23.42270575853162,2.8189814786742478,4.699521259190966,2.8097999947670593,3.8423893621686838,2.03812242155568,2.515089573133553,2.2099529554660053,2.345576057821175,2.623976313810847,2.9240945580666757,2.647887799590736
-289.6075790931443,23.298562151527616,2.710366446776646,4.607661925487439,2.728166751301827,3.761184963014662,1.9509383861716023,2.422974740973171,2.1202102199010575,2.266937788191448,2.560714392920959,2.872447046373254,2.5978972614598743
-284.9389770195578,23.310852447546857,2.7315219865850233,4.639168004246035,2.7678643061766786,3.8041561143647753,1.993590642276586,2.4651256818479763,2.163278055170387,2.313016264546807,2.6110026117009846,2.9246854324407043,2.6478652810108994
-319.1458284377636,25.461151299465588,4.848465186067168,6.106578956963122,3.4470098915353695,4.298506040355005,2.4841566946199056,2.7726273070219474,2.41942825732698,2.3986572560619646,2.2366426873278265,2.411195333479158,2.276224045189851
-321.3861196574256,25.656609251806398,5.021098581679434,6.235134466941945,3.529358273332437,4.364918548765322,2.549858104797594,2.830556575272234,2.470779657066319,2.4374259305679025,2.250099607039318,2.4116217761031793,2.279504800834516
-316.358084347601,25.401502807656602,4.806091080245348,6.090898368758972,3.4573040348541855,4.319003844178705,2.5055142849934033,2.7973131749632962,2.4484690580506476,2.4361053855868575,2.2882750424424825,2.4704248955533092,2.333011335371419
-319.45534904066625,25.491375346161927,4.894460900635646,6.158651119192577,3.5021711925832597,4.358187804863723,2.543379425619844,2.8297449372140195,2.4782419484784857,2.4571953774416917,2.2923879784989487,2.4685592558342426,2.3353578631920775
-317.10648239088846,25.37154624115269,4.792572972018087,6.074297134921253,3.4343413365046276,4.30646587536313,2.503641235326217,2.7986746712253443,2.4558892480702665,2.4422499999397105,2.2825039444976616,2.4627942754241428,2.3306937352801875
-319.85096605186504,25.521371979879692,4.937959459982981,6.179760183353956,3.4936982471266917,4.355132063855401,2.55200541167549,2.83659854533396,2.4896297278770616,2.462655132487997,2.2722048617308594,2.441369732022475,2.3163182392109545
-333.37081913278877,26.20095733668025,5.636819717074428,6.6675904158466475,3.71643202822722,4.535161245726354,2.7487285691770005,2.9777132725355067,2.6240703073354616,2.543609612971938,2.1880911185822716,2.3098192416899193,2.2365141443991483
-297.1462212299639,23.82559242437667,3.1942156055291218,4.93906121920272,2.8721390466320624,3.8183959168371135,1.9614845083111523,2.3640663960133703,2.0293647570587754,2.144467397628972,2.36658020350938,2.660656566871986,2.411801390659572
-318.01866100249833,25.49907566389707,4.857079544908268,6.122670313849497,3.4809728061661205,4.323438867316752,2.500270952080643,2.7915500359994416,2.431152182944823,2.4108066881056116,2.2657687653487555,2.4397830770203037,2.294494994109267
-319.1458284377636,25.461151299465588,4.848465186067168,6.106578956963122,3.4470098915353695,4.298506040355005,2.4841566946199056,2.7726273070219474,2.41942825732698,2.3986572560619646,2.2366426873278265,2.411195333479158,2.276224045189851
-321.3861196574256,25.656609251806398,5.021098581679434,6.235134466941945,3.529358273332437,4.364918548765322,2.549858104797594,2.830556575272234,2.470779657066319,2.4374259305679025,2.250099607039318,2.4116217761031793,2.279504800834516
